account_id,year_month,month_index,billing_amount,committed_payment_ratio,revolving_principal_before_payment,scheduled_principal_payment,revolving_fee,ending_carryover_principal,total_payment_amount,minimum_principal_required,actual_principal_paid,revolving_active,payment_status,payment_event
82467a1e-3985-418d-9c17-6953143fdfb8,2025-06,4,981355,0.8666,1151380,997841,2306,153539,1000146,215999,997841,True,정상,normal
82467a1e-3985-418d-9c17-6953143fdfb8,2025-07,5,1157456,0.8624,1310995,1130638,2082,180357,1132720,245943,1130638,True,정상,normal
82467a1e-3985-418d-9c17-6953143fdfb8,2025-08,6,1174801,0.8645,1355158,1171589,2446,183569,1174035,254228,1171589,True,정상,normal
82467a1e-3985-418d-9c17-6953143fdfb8,2025-09,7,1018671,0.8812,1202240,1059388,2489,142852,1061877,225540,1059388,True,정상,normal
82467a1e-3985-418d-9c17-6953143fdfb8,2025-10,8,1083942,0.876,1226794,1074700,1937,152094,1076637,230147,1074700,True,정상,normal
82467a1e-3985-418d-9c17-6953143fdfb8,2025-11,9,1009958,0.8906,1162052,1034976,2063,127076,1037039,218001,1034976,True,정상,normal
82467a1e-3985-418d-9c17-6953143fdfb8,2025-12,10,1023897,0.9043,1150973,1040805,1723,110168,1042529,215923,1040805,True,정상,normal
82467a1e-3985-418d-9c17-6953143fdfb8,2026-01,11,1095952,0.9134,1206120,1101722,1494,104398,1103216,226268,1101722,True,정상,normal
82467a1e-3985-418d-9c17-6953143fdfb8,2026-02,12,991287,0.921,1095685,1009141,1416,86544,1010557,205551,1009141,True,정상,normal
d63ae0ca-4fbf-4fb0-90db-0deeb456a410,2025-08,1,1293372,0.2164,1293372,279858,0,1013514,279858,251949,279858,True,정상,normal
d63ae0ca-4fbf-4fb0-90db-0deeb456a410,2025-09,2,1406122,0.1956,2419636,473204,13745,2419636,486949,471345,0,True,연체,delinquent
d63ae0ca-4fbf-4fb0-90db-0deeb456a410,2025-10,3,1510250,0.1955,3929886,768204,32814,3161682,801018,765542,768204,True,정상,normal
d63ae0ca-4fbf-4fb0-90db-0deeb456a410,2025-11,4,1393338,0.1958,4555020,892023,42878,3662997,934901,887318,892023,True,정상,normal
d63ae0ca-4fbf-4fb0-90db-0deeb456a410,2025-12,5,1445364,0.1957,5108361,999492,49676,4113252,1049169,995109,995109,True,최소결제,minimum_only
d63ae0ca-4fbf-4fb0-90db-0deeb456a410,2026-01,6,1466436,0.195,5579688,1087856,55782,4491832,1143638,1086923,1087856,True,정상,normal
d63ae0ca-4fbf-4fb0-90db-0deeb456a410,2026-02,7,1554415,0.1955,6046247,1182074,60917,4868438,1242991,1177809,1177809,True,최소결제,minimum_only
d63ae0ca-4fbf-4fb0-90db-0deeb456a410,2026-03,8,1594906,0.1949,6463344,1260008,66024,5204285,1326032,1259059,1259059,True,최소결제,minimum_only
d63ae0ca-4fbf-4fb0-90db-0deeb456a410,2026-04,9,1646695,0.1949,6850980,1335355,70579,5515625,1405934,1334571,1335355,True,정상,normal
d63ae0ca-4fbf-4fb0-90db-0deeb456a410,2026-05,10,1696203,0.1949,7211828,1405906,74801,5805922,1480707,1404864,1405906,True,정상,normal
d63ae0ca-4fbf-4fb0-90db-0deeb456a410,2026-06,11,1671807,0.195,7477729,1457984,78738,6021067,1536722,1456662,1456662,True,최소결제,minimum_only
d63ae0ca-4fbf-4fb0-90db-0deeb456a410,2026-07,12,1759820,0.1951,7780887,1517813,81656,6263074,1599468,1515717,1517813,True,정상,normal
3c5c812a-8f99-486f-bfad-5e3a661ba473,2024-10,1,1161816,0.943,1161816,1095574,0,66242,1095574,251185,1095574,True,정상,normal
3c5c812a-8f99-486f-bfad-5e3a661ba473,2024-11,2,1238144,0.9416,1304386,1228257,898,76129,1229156,282008,1228257,True,정상,normal
3c5c812a-8f99-486f-bfad-5e3a661ba473,2024-12,3,1297509,0.9563,1373638,1313588,1032,60050,1314620,296981,1313588,True,정상,normal
3c5c812a-8f99-486f-bfad-5e3a661ba473,2025-01,4,1298699,0.9578,1358749,1301439,814,57310,1302253,293762,1301439,True,정상,normal
3c5c812a-8f99-486f-bfad-5e3a661ba473,2025-02,5,1252575,0.9721,1309885,1273389,777,36496,1274167,283197,1273389,True,정상,normal
3c5c812a-8f99-486f-bfad-5e3a661ba473,2025-03,6,1230456,0.9797,1266952,1241192,495,25760,1241686,273915,1241192,True,정상,normal
3c5c812a-8f99-486f-bfad-5e3a661ba473,2025-04,7,1214937,0.9779,1240697,1213264,349,27433,1213614,268239,1213264,True,정상,normal
3c5c812a-8f99-486f-bfad-5e3a661ba473,2025-05,8,1265448,0.9854,1292881,1273997,372,18884,1274369,279521,1273997,True,정상,normal
3c5c812a-8f99-486f-bfad-5e3a661ba473,2025-06,9,1321480,0.9861,1340364,1321713,256,18651,1321969,289787,1321713,True,정상,normal
3c5c812a-8f99-486f-bfad-5e3a661ba473,2025-07,10,1286863,0.9854,1305514,1286488,253,19026,1286741,282252,1286488,True,정상,normal
3c5c812a-8f99-486f-bfad-5e3a661ba473,2025-08,11,1257850,0.9732,1276876,1242680,258,34196,1242938,276061,1242680,True,정상,normal
3c5c812a-8f99-486f-bfad-5e3a661ba473,2025-09,12,1266330,0.9624,1300526,1251616,464,48910,1252080,281174,1251616,True,정상,normal
dabdcdfa-bc80-4231-b34c-4eb327b82448,2025-03,1,1043828,0.869,1043828,907083,0,136745,907083,105740,907083,True,정상,normal
dabdcdfa-bc80-4231-b34c-4eb327b82448,2025-04,2,1024353,0.8691,1161098,1009101,1854,151997,1010956,117619,1009101,True,정상,normal
dabdcdfa-bc80-4231-b34c-4eb327b82448,2025-05,3,1015828,0.8715,1167825,1017712,2061,150113,1019774,118301,1017712,True,정상,normal
dabdcdfa-bc80-4231-b34c-4eb327b82448,2025-06,4,1043062,0.8929,1193175,1065349,2036,127826,1067385,120869,1065349,True,정상,normal
dabdcdfa-bc80-4231-b34c-4eb327b82448,2025-07,5,1034811,0.8904,1162637,1035212,1734,127425,1036945,117775,1035212,True,정상,normal
dabdcdfa-bc80-4231-b34c-4eb327b82448,2025-08,6,1002126,0.8965,1129551,1012603,1728,116948,1014331,114424,1012603,True,정상,normal
dabdcdfa-bc80-4231-b34c-4eb327b82448,2025-09,7,1015324,0.8917,1132272,1009653,1586,122619,1011239,114699,1009653,True,정상,normal
dabdcdfa-bc80-4231-b34c-4eb327b82448,2025-10,8,962735,0.8876,1085354,963373,1663,121981,965036,109946,963373,True,정상,normal
dabdcdfa-bc80-4231-b34c-4eb327b82448,2025-11,9,1039709,0.9014,1161690,1047161,1654,114529,1048816,117679,1047161,True,정상,normal
dabdcdfa-bc80-4231-b34c-4eb327b82448,2025-12,10,1049472,0.9181,1164001,1068623,1553,95378,1070176,117913,1068623,True,정상,normal
dabdcdfa-bc80-4231-b34c-4eb327b82448,2026-01,11,1026872,0.918,1122250,1030180,1293,92070,1031473,113684,1030180,True,정상,normal
dabdcdfa-bc80-4231-b34c-4eb327b82448,2026-02,12,1020763,0.9122,1112833,1015156,1249,97677,1016404,112730,1015156,True,정상,normal
17a9ae37-3408-4eda-83ef-55385748b63b,2025-06,1,1114184,0.3086,1114184,343819,0,1114184,343819,313643,0,True,연체,delinquent
17a9ae37-3408-4eda-83ef-55385748b63b,2025-07,2,1137772,0.2847,2251956,641043,15110,1610913,656153,633926,641043,True,정상,normal
17a9ae37-3408-4eda-83ef-55385748b63b,2025-08,3,1180125,0.2856,2791038,797046,21847,2005361,818892,785677,785677,True,최소결제,minimum_only
17a9ae37-3408-4eda-83ef-55385748b63b,2025-09,4,1280356,0.2839,3285717,932784,27196,2352933,959980,924929,932784,True,정상,normal
17a9ae37-3408-4eda-83ef-55385748b63b,2025-10,5,1279455,0.2859,3632388,1038636,31910,2593752,1070545,1022517,1038636,True,정상,normal
17a9ae37-3408-4eda-83ef-55385748b63b,2025-11,6,1310874,0.2826,3904626,1103397,35176,2801229,1138573,1099152,1103397,True,정상,normal
17a9ae37-3408-4eda-83ef-55385748b63b,2025-12,7,1377269,0.2844,4178498,1188373,37989,2990125,1226362,1176247,1188373,True,정상,normal
17a9ae37-3408-4eda-83ef-55385748b63b,2026-01,8,1413153,0.2871,4403278,1264087,40551,3163755,1304638,1239523,1239523,True,최소결제,minimum_only
17a9ae37-3408-4eda-83ef-55385748b63b,2026-02,9,1506979,0.2937,4670734,1371802,42906,3298932,1414707,1314812,1371802,True,정상,normal
17a9ae37-3408-4eda-83ef-55385748b63b,2026-03,10,1573507,0.2919,4872439,1422177,44739,3450262,1466916,1371592,1422177,True,정상,normal
17a9ae37-3408-4eda-83ef-55385748b63b,2026-04,11,1581030,0.2842,5031292,1430038,46791,3601254,1476829,1416309,1430038,True,정상,normal
17a9ae37-3408-4eda-83ef-55385748b63b,2026-05,12,1653751,0.2903,5255005,1525685,48839,3729320,1574524,1479284,1525685,True,정상,normal
6b1a911c-97d3-4d39-847d-cb8c60de6940,2024-12,1,863698,0.9456,863698,816731,0,46967,816731,98634,816731,True,정상,normal
6b1a911c-97d3-4d39-847d-cb8c60de6940,2025-01,2,885086,0.9441,932053,879965,637,52088,880602,106440,879965,True,정상,normal
6b1a911c-97d3-4d39-847d-cb8c60de6940,2025-02,3,839464,0.9278,891552,827174,706,64378,827880,101815,827174,True,정상,normal
6b1a911c-97d3-4d39-847d-cb8c60de6940,2025-03,4,870961,0.9133,935339,854242,873,81097,855115,106816,854242,True,정상,normal
6b1a911c-97d3-4d39-847d-cb8c60de6940,2025-04,5,872035,0.9044,953132,862055,1100,91077,863155,108848,862055,True,정상,normal
6b1a911c-97d3-4d39-847d-cb8c60de6940,2025-05,6,895897,0.8971,986974,885379,1235,101595,886614,112712,885379,True,정상,normal
6b1a911c-97d3-4d39-847d-cb8c60de6940,2025-06,7,860447,0.9005,962042,866326,1378,95716,867704,109865,866326,True,정상,normal
6b1a911c-97d3-4d39-847d-cb8c60de6940,2025-07,8,765407,0.8872,861123,764012,1298,97111,765310,98340,764012,True,정상,normal
6b1a911c-97d3-4d39-847d-cb8c60de6940,2025-08,9,865706,0.8663,962817,834109,1317,128708,835426,109954,834109,True,정상,normal
6b1a911c-97d3-4d39-847d-cb8c60de6940,2025-09,10,812006,0.8691,940714,817539,1745,123175,819284,107430,817539,True,정상,normal
6b1a911c-97d3-4d39-847d-cb8c60de6940,2025-10,11,872286,0.8815,995461,877523,1670,117938,879194,113682,877523,True,정상,normal
6b1a911c-97d3-4d39-847d-cb8c60de6940,2025-11,12,873075,0.8774,991013,869546,1599,121467,871146,113174,869546,True,정상,normal
3ac84231-0f1f-4fbf-989a-368f415014ba,2025-05,1,1771627,0.8512,1771627,1508018,0,263609,1508018,336963,1508018,True,정상,normal
3ac84231-0f1f-4fbf-989a-368f415014ba,2025-06,2,1548787,0.8269,1812396,1498668,3575,313728,1502243,344718,1498668,True,정상,normal
3ac84231-0f1f-4fbf-989a-368f415014ba,2025-07,3,1835986,0.7412,2149714,1593466,4255,556248,1597721,408876,1593466,True,정상,normal
3ac84231-0f1f-4fbf-989a-368f415014ba,2025-08,4,1679061,0.706,2235309,1578127,7544,657182,1585671,425156,1578127,True,정상,normal
3ac84231-0f1f-4fbf-989a-368f415014ba,2025-09,5,1758772,0.6446,2415954,1557360,8912,858594,1566273,459514,1557360,True,정상,normal
3ac84231-0f1f-4fbf-989a-368f415014ba,2025-10,6,1711027,0.6139,2569621,1577555,11644,992066,1589199,488742,1577555,True,정상,normal
3ac84231-0f1f-4fbf-989a-368f415014ba,2025-11,7,1738988,0.5544,2731054,1514052,13454,1217002,1527506,519446,1514052,True,정상,normal
3ac84231-0f1f-4fbf-989a-368f415014ba,2025-12,8,1950683,0.5491,3167685,1739528,16505,1428157,1756032,602494,1739528,True,정상,normal
3ac84231-0f1f-4fbf-989a-368f415014ba,2026-01,9,1748674,0.4641,3176831,1474376,19368,1702455,1493744,604233,1474376,True,정상,normal
3ac84231-0f1f-4fbf-989a-368f415014ba,2026-02,10,1804626,0.4327,3507081,1517376,23088,1989705,1540464,667047,1517376,True,정상,normal
3ac84231-0f1f-4fbf-989a-368f415014ba,2026-03,11,1700678,0.4159,3690383,1534730,26984,2155653,1561713,701911,1534730,True,정상,normal
3ac84231-0f1f-4fbf-989a-368f415014ba,2026-04,12,1825520,0.3896,3981173,1550907,29234,2430266,1580142,757219,1550907,True,정상,normal
bc746934-7138-435d-bb92-5e76d92def2f,2025-05,1,1419693,0.1544,1419693,219131,0,1419693,219131,200887,0,True,연체,delinquent
bc746934-7138-435d-bb92-5e76d92def2f,2025-06,2,1214507,0.147,2634200,387123,19253,2247077,406376,372739,387123,True,정상,normal
bc746934-7138-435d-bb92-5e76d92def2f,2025-07,3,1393306,0.1629,3640383,592891,30474,3640383,623365,515114,0,True,연체,delinquent
bc746934-7138-435d-bb92-5e76d92def2f,2025-08,4,1383482,0.1499,5023865,752906,49370,4270959,802275,710877,752906,True,정상,normal
bc746934-7138-435d-bb92-5e76d92def2f,2025-09,5,1375173,0.1477,5646132,833802,57921,4847204,891723,798928,798928,True,최소결제,minimum_only
bc746934-7138-435d-bb92-5e76d92def2f,2025-10,6,1347647,0.1459,6194851,903607,65736,5291244,969343,876571,903607,True,정상,normal
bc746934-7138-435d-bb92-5e76d92def2f,2025-11,7,1484197,0.1451,6775441,983402,71758,5792039,1055160,958725,983402,True,정상,normal
bc746934-7138-435d-bb92-5e76d92def2f,2025-12,8,1371744,0.1435,7163783,1027765,78550,6136018,1106314,1013675,1027765,True,정상,normal
bc746934-7138-435d-bb92-5e76d92def2f,2026-01,9,1456854,0.1459,7592872,1107701,83214,6518481,1190916,1074391,1074391,True,최소결제,minimum_only
bc746934-7138-435d-bb92-5e76d92def2f,2026-02,10,1598633,0.1488,8117114,1208001,88401,6909113,1296403,1148572,1208001,True,정상,normal
bc746934-7138-435d-bb92-5e76d92def2f,2026-03,11,1598316,0.1488,8507429,1265767,93699,7303628,1359466,1203801,1203801,True,최소결제,minimum_only
bc746934-7138-435d-bb92-5e76d92def2f,2026-04,12,1562258,0.1538,8865886,1363629,99049,7502257,1462678,1254523,1363629,True,정상,normal
378e6549-49e4-4c97-a26b-628c92a43742,2024-11,1,1079365,0.8593,1079365,927547,0,151818,927547,221054,927547,True,정상,normal
378e6549-49e4-4c97-a26b-628c92a43742,2024-12,2,1033168,0.873,1184986,1034458,2059,150528,1036517,242685,1034458,True,정상,normal
378e6549-49e4-4c97-a26b-628c92a43742,2025-01,3,1032031,0.8678,1182559,1026258,2041,156301,1028299,242188,1026258,True,정상,normal
378e6549-49e4-4c97-a26b-628c92a43742,2025-02,4,978051,0.8496,1134352,963735,2120,170617,965855,232315,963735,True,정상,normal
378e6549-49e4-4c97-a26b-628c92a43742,2025-03,5,1033769,0.8527,1204386,1026927,2314,177459,1029241,246658,1026927,True,정상,normal
378e6549-49e4-4c97-a26b-628c92a43742,2025-04,6,1008908,0.857,1186367,1016671,2407,169696,1019078,242968,1016671,True,정상,normal
378e6549-49e4-4c97-a26b-628c92a43742,2025-05,7,984855,0.8578,1154551,990425,2301,164126,992726,236452,990425,True,정상,normal
378e6549-49e4-4c97-a26b-628c92a43742,2025-06,8,996992,0.8583,1161118,996584,2226,164534,998810,237797,996584,True,정상,normal
378e6549-49e4-4c97-a26b-628c92a43742,2025-07,9,978341,0.8537,1142875,975631,2231,167244,977862,234061,975631,True,정상,normal
378e6549-49e4-4c97-a26b-628c92a43742,2025-08,10,962671,0.8521,1129915,962817,2268,167098,965085,231407,962817,True,정상,normal
378e6549-49e4-4c97-a26b-628c92a43742,2025-09,11,982395,0.8583,1149493,986647,2266,162846,988913,235416,986647,True,정상,normal
378e6549-49e4-4c97-a26b-628c92a43742,2025-10,12,895580,0.8646,1058426,915132,2208,143294,917340,216766,915132,True,정상,normal
6b71c0aa-7be9-4db3-965a-db3f35a96e9c,2024-11,1,2174654,0.9767,2174654,2123878,0,50776,2123878,339246,2123878,True,정상,normal
6b71c0aa-7be9-4db3-965a-db3f35a96e9c,2024-12,2,2186711,0.9703,2237487,2170955,689,66532,2171643,349048,2170955,True,정상,normal
6b71c0aa-7be9-4db3-965a-db3f35a96e9c,2025-01,3,2099002,0.9683,2165534,2096810,902,68724,2097712,337823,2096810,True,정상,normal
6b71c0aa-7be9-4db3-965a-db3f35a96e9c,2025-02,4,1994451,0.9883,2063175,2038963,932,24212,2039895,321855,2038963,True,정상,normal
6b71c0aa-7be9-4db3-965a-db3f35a96e9c,2025-03,5,2083290,0.9705,2107502,2045379,328,62123,2045707,328770,2045379,True,정상,normal
6b71c0aa-7be9-4db3-965a-db3f35a96e9c,2025-04,6,2026789,0.9726,2088912,2031738,842,57174,2032580,325870,2031738,True,정상,normal
6b71c0aa-7be9-4db3-965a-db3f35a96e9c,2025-05,7,2084795,0.9553,2141969,2046178,775,95791,2046953,334147,2046178,True,정상,normal
6b71c0aa-7be9-4db3-965a-db3f35a96e9c,2025-06,8,2122061,0.959,2217852,2126872,1299,90980,2128172,345985,2126872,True,정상,normal
6b71c0aa-7be9-4db3-965a-db3f35a96e9c,2025-07,9,2105421,0.9729,2196401,2136982,1234,59419,2138216,342639,2136982,True,정상,normal
6b71c0aa-7be9-4db3-965a-db3f35a96e9c,2025-08,10,2104405,0.958,2163824,2072940,806,90884,2073746,337557,2072940,True,정상,normal
6b71c0aa-7be9-4db3-965a-db3f35a96e9c,2025-09,11,2118681,0.9494,2209565,2097818,1233,111747,2099051,344692,2097818,True,정상,normal
6b71c0aa-7be9-4db3-965a-db3f35a96e9c,2025-10,12,2199319,0.9639,2311066,2227618,1515,83448,2229133,360526,2227618,True,정상,normal
8c80afc8-3133-4a1d-89bf-afa1519c85a6,2025-03,1,773077,0.7548,773077,583550,0,189527,583550,210277,583550,True,정상,normal
8c80afc8-3133-4a1d-89bf-afa1519c85a6,2025-04,2,775957,0.6727,965484,649459,2570,316025,652030,262612,649459,True,정상,normal
8c80afc8-3133-4a1d-89bf-afa1519c85a6,2025-05,3,768942,0.6063,1084967,657820,4286,427147,662106,295111,657820,True,정상,normal
8c80afc8-3133-4a1d-89bf-afa1519c85a6,2025-06,4,832691,0.558,1259838,703008,5793,556830,708801,342676,703008,True,정상,normal
8c80afc8-3133-4a1d-89bf-afa1519c85a6,2025-07,5,728445,0.5198,1285275,668134,7552,617141,675686,349595,668134,True,정상,normal
8c80afc8-3133-4a1d-89bf-afa1519c85a6,2025-08,6,740273,0.4835,1357414,656288,8369,701126,664658,369217,656288,True,정상,normal
8c80afc8-3133-4a1d-89bf-afa1519c85a6,2025-09,7,670025,0.4426,1371151,606902,9508,998198,616410,372953,372953,True,최소결제,minimum_only
8c80afc8-3133-4a1d-89bf-afa1519c85a6,2025-10,8,723062,0.4071,1721260,700717,13537,1020543,714255,468183,700717,True,정상,normal
8c80afc8-3133-4a1d-89bf-afa1519c85a6,2025-11,9,693818,0.3378,1714361,579152,13840,1135209,592992,466306,579152,True,정상,normal
8c80afc8-3133-4a1d-89bf-afa1519c85a6,2025-12,10,687826,0.3162,1823035,576384,15395,1246651,591779,495866,576384,True,정상,normal
8c80afc8-3133-4a1d-89bf-afa1519c85a6,2026-01,11,702259,0.2836,1948910,552624,16907,1396286,569530,530104,552624,True,정상,normal
8c80afc8-3133-4a1d-89bf-afa1519c85a6,2026-02,12,696521,0.272,2092807,569244,18936,1523563,588179,569244,569244,True,정상,normal
590ae58c-b7e2-409c-8817-448aade755ac,2025-05,1,554736,0.9413,554736,522168,0,32568,522168,99464,522168,True,정상,normal
590ae58c-b7e2-409c-8817-448aade755ac,2025-06,2,593188,0.9295,625756,581635,442,44121,582077,112198,581635,True,정상,normal
590ae58c-b7e2-409c-8817-448aade755ac,2025-07,3,591514,0.942,635635,598791,598,36844,599389,113969,598791,True,정상,normal
590ae58c-b7e2-409c-8817-448aade755ac,2025-08,4,577655,0.9355,614499,574856,500,39643,575356,110180,574856,True,정상,normal
590ae58c-b7e2-409c-8817-448aade755ac,2025-09,5,617855,0.9373,657498,616290,538,41208,616828,117889,616290,True,정상,normal
590ae58c-b7e2-409c-8817-448aade755ac,2025-10,6,609833,0.9298,651041,605330,559,45711,605889,116732,605330,True,정상,normal
590ae58c-b7e2-409c-8817-448aade755ac,2025-11,7,595540,0.919,641251,589290,620,51961,589910,114976,589290,True,정상,normal
590ae58c-b7e2-409c-8817-448aade755ac,2025-12,8,623417,0.9136,675378,617023,705,58355,617727,121095,617023,True,정상,normal
590ae58c-b7e2-409c-8817-448aade755ac,2026-01,9,577876,0.9039,636231,575101,791,61130,575892,114076,575101,True,정상,normal
590ae58c-b7e2-409c-8817-448aade755ac,2026-02,10,570597,0.9143,631727,577597,829,54130,578426,113269,577597,True,정상,normal
590ae58c-b7e2-409c-8817-448aade755ac,2026-03,11,569225,0.9134,623355,569380,734,53975,570114,111768,569380,True,정상,normal
590ae58c-b7e2-409c-8817-448aade755ac,2026-04,12,596622,0.9373,650597,609787,732,40810,610519,116652,609787,True,정상,normal
b4d80898-8acc-4358-a884-81eea8f17785,2024-11,1,1916692,0.9317,1916692,1785807,0,130885,1785807,436622,1785807,True,정상,normal
b4d80898-8acc-4358-a884-81eea8f17785,2024-12,2,1959423,0.9203,2090308,1923765,1775,166543,1925540,476172,1923765,True,정상,normal
b4d80898-8acc-4358-a884-81eea8f17785,2025-01,3,1987717,0.9175,2154260,1976438,2259,177822,1978697,490740,1976438,True,정상,normal
b4d80898-8acc-4358-a884-81eea8f17785,2025-02,4,1832207,0.9335,2010029,1876309,2412,133720,1878721,457885,1876309,True,정상,normal
b4d80898-8acc-4358-a884-81eea8f17785,2025-03,5,1991712,0.9261,2125432,1968306,1813,157126,1970119,484173,1968306,True,정상,normal
b4d80898-8acc-4358-a884-81eea8f17785,2025-04,6,2076237,0.9494,2233363,2120429,2131,112934,2122560,508760,2120429,True,정상,normal
b4d80898-8acc-4358-a884-81eea8f17785,2025-05,7,1996574,0.9502,2109508,2004350,1532,105158,2005882,480546,2004350,True,정상,normal
b4d80898-8acc-4358-a884-81eea8f17785,2025-06,8,1801387,0.9549,1906545,1820553,1426,85992,1821979,434311,1820553,True,정상,normal
b4d80898-8acc-4358-a884-81eea8f17785,2025-07,9,1780080,0.9504,1866072,1773439,1166,92633,1774605,425091,1773439,True,정상,normal
b4d80898-8acc-4358-a884-81eea8f17785,2025-08,10,1911355,0.9603,2003988,1924452,1256,79536,1925708,456508,1924452,True,정상,normal
b4d80898-8acc-4358-a884-81eea8f17785,2025-09,11,1959451,0.9618,2038987,1961152,1079,77835,1962231,464481,1961152,True,정상,normal
b4d80898-8acc-4358-a884-81eea8f17785,2025-10,12,1901940,0.9732,1979775,1926799,1056,52976,1927854,450993,1926799,True,정상,normal
09fd1123-0e21-496b-aabb-a55d43886068,2025-07,1,1823337,0.9633,1823337,1756354,0,66983,1756354,273136,1756354,True,정상,normal
09fd1123-0e21-496b-aabb-a55d43886068,2025-08,2,1831989,0.9428,1898972,1790259,908,108713,1791167,284466,1790259,True,정상,normal
09fd1123-0e21-496b-aabb-a55d43886068,2025-09,3,1691069,0.9451,1799782,1700951,1474,98831,1702425,269607,1700951,True,정상,normal
09fd1123-0e21-496b-aabb-a55d43886068,2025-10,4,1746606,0.9655,1845437,1781810,1340,63627,1783151,276446,1781810,True,정상,normal
